0	71292946.51	238985979.35	204326816.8	276819712.67	1149214197.28	360233938.58	180624394.53	16860988986.54	73673279.17	11116028458.73	18220561.18	0	0	72359991.58	83450715.86	994276745.739999	49798577.35	10778984.65	11485601.48	382714172.88	0	23527982.08	1128757323.61	2616616435.5	287196476.68	47416304.4	0	0	1413649352.97	0	15517156.08	1295244922.82	18505581421.43	31963151.81	0	0	1149976194.3	0	942416665.699999	16083847875.59	6471422443.13	2818296968.45	498859006.26	1068965235.06	11364528.97	649657383.38	235850764.87	18327263.98	160702619.4	0	2252983102.43	582350788.400001	1311026193.73	73936438.25	718946489.95	5815628138.31999	13664867.33	88808359.03	137174471.21	28120504.99	41995142.81	35270246.38	39763778.32	437519071.42	6731268476.54	176408270.78	6230107132.15001	11447438.45	0	12815556	10416642.76	39444947.8	246421470.22	5817962605.1	3891744967.87	7265155.08	3282139986.74	19450502	1372720527.12	61149104.67	71167070.7399999	1386362949.09	74994642.78	20966907.67	7266398.3	15714723.11	0	9082529.96	403392902.59	870974197.029998	546128521.9	0	139330590.66	0	0	108003081.02	14143720.34	0	0	0	164426703.6	0	43921365.06	7634354.62	93455916.3400001	100210753.05	25402492.31	32304563.59	195564024.69	20305474.14	32243687.14	164361552.71	10580109403.53	72216202.12	573824391.97	388329600.340001	574199645	67307145	61323211	86906696	0	8810368486	5349427736	628739769	630950638	0	0	48412296.66	165884610	0	3098137454.18001	0	55314894	534804143	0	1596086352	94073685	11585313.6	7525098	0	0	0	0	96335623	266202582	52948688	34038742	0	80175358	0	22222328	0	9359990	0	0	29244847	0	46401233	20873108	0	0	348347319	0	0	631101311	0	532713214	0	0	174460075	68988215	21725749	174052477	0	0	303930243	0	41884945	0	0	0	0	0
245573810.48	0	16985598.48	13527113.85	40230612.05	8537010.78	9049766922.35002	1169948184.29	1159924096.36	2326079068.44	4440153164.73	519882580.5	54490718.6499999	0	31218727.06	108335189.14	1385223345.75	237262277.5	148984100.83	248421845.61	1642205889.3	7871022.8	148636415.95	385147656.54	800164592.01	48053221.37	125564964.34	74736144.68	0	239862371.26	24305513.96	10281148.62	1256823380.46	2260085797.62	271393043.09	0	196206455.56	1019519494.77	0	225672442.7	691208246.96	866043646.54	24112442.97	100046488.4	0	42290111.09	414905964.3	864120514.54	12136714.16	15445699.02	0	1206757619.79	53754357.74	1232853174.84	22112899.84	105921965.42	253111149.36	73404870.22	828402980.55	643376633.39	118168381.87	1044278431.7	0	60421467.2	528711735.68	684135106.94	59814684.12	61142156.98	17476133.34	0	31583406.7	39245953.86	68955356.61	0	583322777.69	497910838.58	1123975256.74	4681556528	706851165	875532939.07	0	8974679.99	533592479.46	0	0	7520828.81	24870945.88	619101738.619999	0	1169483469.1	1830140148.53	0	0	0	0	78853853.46	9613838.89	0	0	67398886.91	0	16270563.64	12662338.02	0	0	50995801.85	0	18274499.41	0	135932422.97	0	31222498.84	0	43703734.31	0	13865592.36	10131750.69	489730681	21060351	25146080	12751465	324139061	426452090	98100065	23470161	67977652	0	0	0	357758131	0	29158867.29	0	51842838	2546021368	0	0	36821160	9199007.88	0	41501310	0	0	0	11080631	0	0	0	0	0	0	0	0	0	0	0	0	0	58519074	0	0	31320852	0	0	0	20123381	0	0	0	0	65023059	0	0	0	0	11569621	0	0	0	0	0	0	0	0
785278086.26	178743525.77	0	74535429.14	755776661.110001	46874011.54	1065378350	1330584318.8	7919955747.80999	242290602.17	4502267147.45	147908934.26	29284145.57	0	69335063.5	4604858563.28999	40712613454.4401	857862145.710001	17441426.68	57909550.76	2565215635.58	142987316.69	599458663.93	5704945185.27998	4562071928.43	23854798.58	527133380.37	19526657.57	0	650726819.94	17603586.28	5530703584.75999	354434539.81	970262351.120001	324818893.97	32511166.42	418023413.47	9161320198.92001	7803170.85	84344052.53	1668000463.42	1113486147.41	202722938.86	89981194.1999999	103596493.48	289371222.55	171528093.21	1186200155.12	39110753.29	17602666.14	13437859.11	582955301.9	88956615.85	2579633969.9	533442368.71	155246930.71	182221419.71	59397579.73	122894924.8	3845722948.13	389825176.25	19430720.14	0	2535546229.77	2182805055.34	795193119.85	28244657.95	816866112.830001	12343874.32	0	5408198264.73	3149966140.08999	1738791388.2	0	349399546.16	1617546616.7	24584895.03	10910637116.93	54596532	448631518.6	0	19996425.46	1142331545.68	16606402.61	0	326180359.66	153816911.74	79115010.12	0	353903643.03	371859163.28	74595855.55	0	76347380.85	9416262.22	1738630544.39	203450233.44	11249555.63	10576066.96	142401027.44	83615929.01	0	140375414.54	30749809.47	43725010.09	10785350.03	0	565733535.859999	0	108930357.3	0	11941721.14	18796033.42	79295022.63	0	21560770.79	10647210.84	70015095	26939309	0	0	0	333216975	118282714	18706679	50040253	0	0	0	125355458	0	231067417.82	10090806	471730259	209147872	0	8902226	62152293	68335228.09	0	11110180	0	0	9843786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7302288	0	0	0	15571534	0	0	0	0	0	0	0	40936842	0	0	43587593	0	12158567	0	0	0	0	0
12716879.07	0	127851993.52	0	0	0	0	70525857.46	118707152.24	0	278534685.91	0	0	0	15471085.02	295305688.74	861318098.33	0	0	0	271418078.69	0	0	596213874.46	89836429.95	0	0	0	0	0	0	15803810.99	149714138.08	419306617.15	28240712.23	0	670208131.55	2916268555.02	0	0	0	0	0	29943919.88	0	0	0	0	47762427.76	0	0	0	0	30460206.83	7452453.58	0	0	0	0	34795762.98	392519595.55	0	0	104356117.89	412810322.11	0	0	0	0	0	0	0	0	0	127194143.56	1145729720.29	0	100754994.08	0	0	0	0	0	0	0	0	49017604.94	0	0	11357514	12245419.77	0	0	498490103.74	0	241453500.22	32672337.73	0	0	0	0	0	0	0	0	0	0	0	0	203426780.09	0	0	0	0	0	0	0	0	0	0	0	0	49654928	17772716	0	0	0	0	0	0	0	0	0	44384342	48896315	0	44260325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12080711	113782383	0	0	0	0	0	0	0	0	0	0
278906899.82	17020123.38	563237066.18	22302468.02	0	0	47613385.82	95690330.67	265623305.9	9166259	632799977.31	7799486.84	0	0	76334764.31	487719317.58	3625552501.45	159757884.17	0	0	721726447.710001	22573981.73	58208514.82	1259835305.89	639045433.27	14844291.17	1675935921.62	0	0	62031407.35	0	389754334.31	75618126.75	120191156.03	50892903.23	0	110249215.92	2702675536.39	0	31150798.11	97846829.67	108175850.3	22066660.01	157820482.15	0	71495279.94	90017903.35	58709745.49	44189535.18	0	0	33604612.53	0	720939318.2	67451380.98	18226097.99	20708241.83	0	11157121.35	642466417.070001	117982814.69	0	0	2095011548.65	453716733.59	99751741.2	0	275843461.5	0	0	197844404.6	211144815.37	194755111.18	0	61040963.09	2185646896.69	0	570816347.56	0	133693012.76	0	33515346.42	49413616.79	0	0	80565858.39	35395412.91	0	0	267382091.67	319792577.55	19686052.42	0	176184102.23	0	195322728.84	23001105.61	0	0	35813617.78	57163922.17	0	336020135.259999	0	19455302.17	0	0	392516117.320001	0	62780864.37	0	0	0	0	0	10949614.88	0	15152886	0	0	0	0	75461216	40809504	0	93650821	0	0	0	36433642	0	18993546.27	0	81668125	92954292	0	0	0	69859637.0499999	0	0	0	0	0	0	0	0	0	24398044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19788566	0	0	0	0	0	14108776	0	0	0	0	0	0	0
1179426158.5	0	35133381.68	0	0	0	80121679.62	26069473.15	25782819.6	0	482143541.21	0	0	0	0	13765688.52	36243872.22	0	0	0	80986696.99	0	0	91195170.5	100465478.56	0	17085584.55	0	0	15343808.53	0	0	77081391.9	580310187.49	0	0	0	139366517.67	0	65554073.23	983373417.92	250498412.78	350145579.96	24726975.96	14163484.54	0	76800974.94	23877417.57	0	0	0	339067258.01	9063227.13	78739322.51	10995679.63	37170415.77	74055296.1	0	0	24126194.37	0	0	0	0	0	2278518874.18	0	174705393.47	0	0	0	0	0	22297737.85	391135141.59	149203650.09	0	867233198.25	0	181295767.59	0	0	122117813.39	0	0	0	0	0	0	101305320.12	173858873.33	400860932.02	0	0	0	0	0	0	0	0	0	21088426.42	0	0	0	23678507.35	0	0	0	22324852.59	0	0	0	339203636.52	0	86115473.45	28021636.15	40791947	0	0	0	0	0	43797274	85839341	0	0	0	0	0	0	437388163.48	0	0	7962811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57125307	0	0	0	0	0	0	13459816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2397750698.54	13531355375.35	105620071.69	157715782.45	103989451.08	296003501.66	0	2606797564.02	2039972553.81	4370057983.81	36476113278.53	2203428973.85	320860498.589999	138860966	25319413.98	158149958.06	5682912607.1	281659082.25	667588932.850001	686235677.240002	2764136402.92	67916472.97	403090478.14	2587985216.33	2942792313.16	324494371.06	145848999.65	213843731.85	31482777.07	2338769314.69	118427443.7	254666696.48	2449225914.69	3377172010.58	383593131.33	86353535.26	390273958.04	3541666582.69	77657682.19	225518735.79	4910929017.8	2960468792.94	230527865.19	288430580.14	169997225.65	36141274.25	525053778.27	3993857312.01	14354406.18	200694316.65	0	2026105554.13	760577421.95	8817371804.62999	1042825129.78	119397472.28	455129843.64	303041365.11	2014138028.66	684068587.460001	933365557.339999	2296467643	40550318.08	256880600.35	2379113312.64	2701753932.81	91428653.65	2903657380.52	153069848.43	32604519.15	82258268.38	423874203.5	552177285.139999	15969330.68	1841402945.34	1536532350.87	1716234687.62	23455344529.74	1275472941	1447199843.59	8032186.93	42540661.96	488374991.330001	77033498.05	15367238.9	112847628.5	70053247.55	1450959711.71	12211168.83	1128280548.99	1902044081.73	70818087.7900001	0	94382937.8	0	85454386.01	138457708.89	14522648.98	0	20299816.27	0	31928068.69	40136079.42	87006192.1	24244810.03	40444420.97	0	111999575.32	60799187.62	212917253.17	82525140.6	8229959	129348433.95	493608071.16	25443374.28	22865937.53	20055118.05	1091399959	46977838	42121868	30978832	320853631	2232429806	455312787	58871965	141471259	27275207.73	0	14649410.35	435826845	0	432571374.26	0	100879744	1398664022	67891480.22	8779907	539070444	40590880.81	0	328881853	0	0	13303591	41419610	90577135	22446825	27495569	0	35421734	0	19545601	0	39596849	0	0	24509299	0	50475082	0	0	103369216	0	0	0	30352173	0	81423284	0	0	105815597	0	0	0	0	188073061	13542329	0	8743441	0	0	0	0	0
1548614416.59	345842149.43	236894684.62	21232515.82	170361473.53	47460586.38	1766563748.96	0	1028017425.68	616032693.58	16330903892.02	728133474.400001	138000481.28	14322701	9711273.45	171045660.57	3426011545.53001	337662405.29	185174047.11	290618761.21	1394508577.76	35793272.16	559243459.670001	2779027804.81	8357128045.97999	208756724.76	85767926.15	92888759.47	37342853.53	1965521836.58	42187040.3300001	97524813.6399999	1223099212.62	3550343644.81	447587432.82	69260789.3200001	346857144.89	1630420766.41	90338191.9299999	66181640.14	8440398789.77	3682719422.32001	233450170.98	129454319.22	231273426.55	35912550.73	322551135.199999	7249316107.70999	625345039.42	36853165.59	21807763.27	615970790.06	248778615.66	1958718765.69	1299023895.35	466874401.29	854060827.729999	96027377.97	665849434.510001	494496018.56	223616008.86	32893443.7	0	86223415.7199999	618029434.46	1028347438.91	31043864.63	1096056246.72	57240231.5799999	26678747.61	83612783.21	106358113.74	460349640.650001	0	812284360.519999	994304591.219999	83711839.91	270049638718.47	190315679	730951741.649999	15198226.44	11506135.73	1546351194.83	15686288.86	33401361.02	0	17036825.81	51806491.66	0	431907208.93	263823079.05	84521003.91	14155846.12	14025487.82	18987432.47	15081592.61	96367738.4899999	14896833.35	10018935.64	168328285.69	0	10405146.58	0	24394901.87	0	21006157	0	17554377.85	13275987.46	108340202.21	0	41773982	12096808.94	96271794.5699999	7577556.51	82126463.18	22060871.55	582248146	49827812	41037107	28889929	308220538	102054194	96062179	74403768	12909614	34630802.45	0	15455811.23	467822358	0	274254446.4	0	193893990	395119087	11010601	11461941	39556873	12522224.18	0	90714372	10527553.72	76411267.37	29093907	11880275	0	0	8363444	0	11011549	0	0	0	42592253	0	0	9953386	0	34185048	0	32768494	23342038	7399961	0	8220198	33017393	0	0	25375341	0	0	0	0	0	0	158639514	0	0	13563236	0	0	0	0	0
4152348431.84	552499225.75	8703778928.75002	92616271.9	235813369.37	269375858.12	1926336800.14	3542092928.67999	0	274490235.01	29450544847.4	415322126.54	165919386.7	24552276	53915049.98	1481960471.72001	46002800390.2701	757965306.41	47701099.44	122741519.52	4533254362.75	184763762.4	855545779.43	16255089346.3	15265001331.32	51705671.62	493854106.2	28165902.65	15379130.37	18120506898.38	24189266.24	741852647.460001	702425927.250001	14821878894.27	1230748573.57	61780958.3299999	4026225797.53	11825778876.82	25991299.2	422354157.480001	7478174998.19001	2638637591.89	550334273.84	486684368.15	263709115.91	107009852.01	297279414.09	1518286089.5	88267314.8399999	48044408.77	12139231.29	1729716126.7	170534774.5	4105628061.21	849417203.759999	254298829.84	364691573.9	225775974.87	160100843.15	1902826119.34	409292731.09	27918148.99	24280945.28	498484425.910001	2098827608.59	2743574945.92	44911709.59	5136842346.56	50793261.33	0	653181994.5	392782720.18	1161064107.4	37947793.64	3016093285.78	2488871105.65	44487102.54	33792824892.26	181026259	812936407.239999	28650125.01	40379691.09	2403105655.78	9552618.95	0	60023957.03	157137344.58	65479866.82	0	371897007.05	882897363.46	80642891.43	10830021.34	46019357.09	0	203132881.37	141720261.31	13577837.18	10510529.76	150627752.82	29907456.92	0	61416971.95	20170603.29	16015941.09	40476341.5	16724247.14	197369027.18	17769858.66	197962264.05	0	10299777.27	8684847.1	190329168.5	0	74171099.82	26587368.96	138081576	28896346	16383604	0	17221216	499092981	374871254	92202193	215335483	121506996.07	0	11183804.25	366751735	0	1020172460.83	0	264968316	524127416	10373582	0	19050769	56152995.99	0	38244010	0	9665810.58	0	7398668	0	0	0	8158993	7262312	0	0	10478206	0	0	0	18280856	0	0	0	0	0	41136510	0	0	82974978	0	0	0	0	26965036	0	9747564	18480140	0	11585208	98510732	0	9949036	0	9614492	0	0	0
100548436.87	738887105.88	64645685.66	0	249495162.03	60746745.14	2939152596.91	1110872746.32	536118094.38	0	17423236585.85	733749308.039999	276561108.73	0	0	27396020.92	982148060.569998	146208348.26	89590869.3	435639697.71	1459660828.89	19411995.14	148552428.28	970577575.87	697097846.06	11890996.49	96563658.87	105882481.31	0	276011829.24	59121891.88	18694190.75	72409642.08	1448687742.49	62253241.79	8090140.97	115054835.22	900375399.52	19171644.44	14902407.44	5206930127.11001	4330718978.12	0	0	22825450.94	18142903.21	51026750.42	1276314623.2	0	0	0	127033550.76	64788590.24	1461471745.4	104374555.67	90441538.89	20542258.4	158585094.11	1414976415.58	156665186.07	55687754.41	398921081.81	0	17903762.63	549225218.04	142054411.75	0	130014299.2	67411151.5	0	0	8464400.58	119169852.65	0	335788270.03	261736266.1	125344386.06	8958977826.73998	145987468	157673431.09	0	0	392669236.22	0	0	0	7394741.19	1024034396.63	0	7703026.5	49914530.83	0	0	14725357.74	0	0	0	0	0	0	0	0	0	0	0	0	0	15861429.13	0	0	0	0	0	65894064.13	0	0	0	15061776	0	0	0	35460230	19928514	0	0	0	0	0	0	62161846	0	10429464.8	0	8555523	195674993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34059571	0	0	0	0	0	0	0	0	0	0	0	0	0	17443800	0	0	0	0	0	0	0	0
